,user_id,ts,ab,landing_page,converted
3114,8257102785,1356999831.0,treatment,new_page,0
3115,1893423048,1356999832.0,treatment,new_page,0
3116,747227001,1356999833.0,treatment,new_page,0
3117,2377774750,1356999833.0,treatment,new_page,0
3118,3020833859,1356999833.0,treatment,new_page,0
3119,906832342,1356999833.0,control,old_page,0
3120,2260192668,1356999833.0,control,old_page,0
3126,8281327859,1356999834.0,treatment,new_page,0
3125,7155726352,1356999834.0,control,old_page,0
3124,8585520925,1356999834.0,control,old_page,0
3123,3450324538,1356999834.0,control,old_page,0
3122,6793282940,1356999834.0,treatment,new_page,0
3121,4094839590,1356999834.0,treatment,new_page,0
3127,1434854835,1356999835.0,control,old_page,0
3128,8281327859,1356999835.0,treatment,old_page,0
3129,4303979930,1356999837.0,treatment,new_page,1
3130,8734691730,1356999837.0,treatment,new_page,0
3131,4889065216,1356999837.0,control,old_page,0
3136,3072596116,1356999838.0,control,old_page,0
3135,9573458820,1356999838.0,treatment,new_page,1
3134,922328045,1356999838.0,treatment,new_page,0
3133,1649016526,1356999838.0,treatment,new_page,0
3132,30358227,1356999838.0,treatment,new_page,0
3137,2684828409,1356999839.0,treatment,new_page,1
3138,9712895392,1356999840.0,treatment,new_page,0
3139,9745369577,1356999840.0,control,old_page,1
3140,1355049745,1356999841.0,treatment,new_page,0
3141,9204686277,1356999842.0,treatment,new_page,0
3142,1194959569,1356999842.0,treatment,new_page,0
3143,1023228562,1356999842.0,treatment,new_page,1
3144,6484115238,1356999843.0,treatment,new_page,0
3145,5139217593,1356999844.0,treatment,new_page,0
3146,7956123319,1356999845.0,control,old_page,0
3147,8037393959,1356999846.0,treatment,new_page,0
3148,1319153209,1356999846.0,control,old_page,0
3149,3831895948,1356999846.0,control,old_page,0
3150,5973166246,1356999847.0,treatment,new_page,0
3151,4716663484,1356999848.0,treatment,new_page,0
3152,5666436714,1356999848.0,control,old_page,0
3153,4027189743,1356999848.0,control,old_page,1
3154,773415838,1356999849.0,control,old_page,1
3158,6948528539,1356999850.0,control,old_page,0
3157,5103726010,1356999850.0,control,old_page,0
3156,3574978993,1356999850.0,treatment,new_page,0
3155,6792592332,1356999850.0,treatment,new_page,0
3159,3031247205,1356999851.0,treatment,new_page,0
3160,2179648492,1356999851.0,control,old_page,0
3161,4026874793,1356999851.0,control,old_page,0
3162,6377618064,1356999852.0,treatment,new_page,0
3163,20653487,1356999852.0,treatment,new_page,0
3164,8376553194,1356999852.0,treatment,new_page,0
3165,9085752075,1356999852.0,control,old_page,0
3166,8249633757,1356999852.0,control,old_page,0
3168,7795659031,1356999853.0,control,old_page,0
3167,842022384,1356999853.0,treatment,new_page,0
3169,9055439308,1356999854.0,treatment,new_page,0
3171,5277071018,1356999855.0,treatment,new_page,0
3170,1310420926,1356999855.0,treatment,new_page,0
3172,9043177906,1356999857.0,treatment,new_page,0
3173,8786112687,1356999858.0,treatment,new_page,0
3174,3194724412,1356999859.0,treatment,new_page,0
3175,4352337176,1356999859.0,treatment,new_page,0
3176,6082773609,1356999859.0,treatment,new_page,0
3177,2616546263,1356999860.0,treatment,new_page,0
3178,8039722922,1356999860.0,treatment,new_page,0
3182,4671213424,1356999861.0,control,old_page,1
3181,8283679385,1356999861.0,control,old_page,0
3180,6736046721,1356999861.0,control,old_page,0
3179,5153253905,1356999861.0,treatment,new_page,0
3183,7789311763,1356999862.0,treatment,new_page,0
3184,2433382864,1356999863.0,control,old_page,0
3185,90808640,1356999864.0,treatment,new_page,0
3186,2503137924,1356999864.0,control,old_page,0
3187,6413349023,1356999864.0,treatment,new_page,0
3188,8290734785,1356999865.0,control,old_page,0
3189,7040864842,1356999865.0,control,old_page,0
3190,6413349023,1356999865.0,treatment,old_page,0
3192,3920324419,1356999866.0,control,old_page,0
3191,1882819284,1356999866.0,treatment,new_page,0
3193,9196438228,1356999867.0,control,old_page,0
3194,5341432893,1356999867.0,control,old_page,0
3195,7349302389,1356999868.0,treatment,new_page,0
3196,2553876543,1356999868.0,treatment,new_page,0
3197,7675726579,1356999869.0,treatment,new_page,0
3198,6032051491,1356999869.0,control,old_page,0
3201,7222636202,1356999870.0,control,old_page,1
3199,4529059490,1356999870.0,treatment,new_page,0
3200,9638461135,1356999870.0,control,old_page,0
3203,3042373434,1356999871.0,control,old_page,0
3202,1114522293,1356999871.0,control,old_page,0
3204,695051444,1356999872.0,treatment,new_page,0
3205,5393304236,1356999872.0,control,old_page,0
3206,5574809308,1356999873.0,treatment,new_page,0
3207,5363981635,1356999873.0,treatment,new_page,0
3208,6718504287,1356999873.0,control,old_page,0
3212,7420536219,1356999874.0,control,old_page,0
3211,8016865274,1356999874.0,control,old_page,0
3213,1127424170,1356999874.0,control,old_page,0
3209,3883004691,1356999874.0,treatment,new_page,0
3210,5247051024,1356999874.0,control,old_page,0
3216,9618465090,1356999875.0,control,old_page,0
3217,8204105382,1356999875.0,control,old_page,0
3214,2811580605,1356999875.0,treatment,new_page,0
3215,988697878,1356999875.0,control,old_page,0
3218,1877312390,1356999876.0,treatment,new_page,0
3219,2950684365,1356999876.0,treatment,new_page,1
3220,6291159661,1356999876.0,treatment,new_page,0
3221,4969904649,1356999876.0,control,old_page,0
3222,258606346,1356999877.0,treatment,new_page,0
3223,380021334,1356999878.0,treatment,new_page,0
3224,6423077958,1356999878.0,control,old_page,0
3225,5977711615,1356999879.0,treatment,new_page,0
3228,5504495166,1356999880.0,control,old_page,0
3227,1658767797,1356999880.0,treatment,new_page,0
3226,2765902325,1356999880.0,treatment,new_page,0
3229,8965559625,1356999881.0,treatment,new_page,0
3230,1940214289,1356999881.0,treatment,new_page,0
3231,9634344853,1356999881.0,control,old_page,0
3232,29955795,1356999881.0,control,old_page,0
3233,690780506,1356999882.0,control,old_page,0
3234,8433154174,1356999883.0,control,old_page,0
3235,6099703093,1356999883.0,treatment,new_page,0
3236,7451219573,1356999884.0,treatment,new_page,1
3237,4025418921,1356999884.0,control,old_page,0
3238,6099703093,1356999884.0,treatment,old_page,0
3239,6202829883,1356999885.0,control,old_page,0
3240,686979627,1356999886.0,treatment,new_page,0
3241,3110343660,1356999886.0,control,old_page,0
3242,852058071,1356999886.0,control,old_page,0
3243,5635061692,1356999887.0,treatment,new_page,0
3244,5905673844,1356999887.0,treatment,new_page,0
3245,901634987,1356999887.0,control,old_page,0
3246,2619468381,1356999887.0,control,old_page,0
3247,2561726396,1356999887.0,control,old_page,0
3248,5207514754,1356999888.0,treatment,new_page,0
3253,6845907236,1356999889.0,control,old_page,0
3252,2025317713,1356999889.0,control,old_page,0
3251,8111798191,1356999889.0,treatment,new_page,0
3250,6862381713,1356999889.0,treatment,new_page,1
3249,3492833395,1356999889.0,treatment,new_page,0
3254,6679596626,1356999890.0,treatment,new_page,0
3255,1199120099,1356999890.0,treatment,new_page,0
3256,6924273963,1356999890.0,control,old_page,0
3257,3530078807,1356999891.0,control,old_page,0
3258,1178972048,1356999891.0,control,old_page,0
3259,7246861216,1356999891.0,treatment,new_page,0
3260,807141182,1356999892.0,control,old_page,0
3261,5134671943,1356999892.0,control,old_page,0
3262,7246861216,1356999892.0,treatment,old_page,0
3264,4519727775,1356999893.0,treatment,new_page,0
3263,327650851,1356999893.0,treatment,new_page,0
3265,5884250959,1356999894.0,treatment,new_page,0
3266,2461359338,1356999894.0,control,old_page,0
3267,7891691076,1356999895.0,treatment,new_page,0
3268,3623990472,1356999895.0,treatment,new_page,0
3269,2041433146,1356999896.0,treatment,new_page,0
3270,8348538051,1356999896.0,treatment,new_page,0
3271,8636091566,1356999896.0,control,old_page,0
3272,1987904424,1356999896.0,treatment,new_page,0
3273,1987904424,1356999897.0,treatment,old_page,0
3275,4188525982,1356999898.0,control,old_page,0
3274,8496103415,1356999898.0,treatment,new_page,0
3276,8256470470,1356999899.0,treatment,new_page,1
3277,5123901442,1356999899.0,control,old_page,0
3278,8884399873,1356999899.0,control,old_page,0
3279,7955958957,1356999900.0,treatment,new_page,0
3280,2426983137,1356999900.0,control,old_page,0
3281,6287624859,1356999901.0,treatment,new_page,0
3282,9382675330,1356999901.0,control,old_page,0
3284,1390346345,1356999902.0,control,old_page,0
3283,9738823697,1356999902.0,treatment,new_page,0
3286,59304717,1356999903.0,treatment,new_page,0
3287,8894365369,1356999903.0,control,old_page,0
3285,3314493371,1356999903.0,treatment,new_page,0
3288,1662266236,1356999905.0,treatment,new_page,0
3289,3499210551,1356999905.0,treatment,new_page,0
3290,7975731317,1356999906.0,treatment,new_page,0
3291,3967197321,1356999907.0,treatment,new_page,0
3292,5345315840,1356999907.0,control,old_page,0
3293,9836961236,1356999908.0,treatment,new_page,0
3294,8495271308,1356999908.0,treatment,new_page,0
3295,5719879146,1356999908.0,treatment,new_page,0
3297,8243374515,1356999909.0,control,old_page,0
3296,5805174606,1356999909.0,treatment,new_page,0
3302,8484777845,1356999910.0,control,old_page,0
3301,3313035124,1356999910.0,control,old_page,0
3298,5052995244,1356999910.0,treatment,new_page,0
3299,6574602143,1356999910.0,treatment,new_page,0
3300,9336775220,1356999910.0,treatment,new_page,0
3303,4593439612,1356999912.0,control,old_page,0
3304,4396586630,1356999912.0,control,old_page,0
3305,8887286752,1356999913.0,control,old_page,0
3306,3724584563,1356999914.0,control,old_page,1
3307,3506620850,1356999916.0,control,old_page,0
3312,64909137,1356999917.0,control,old_page,0
3313,2721319220,1356999917.0,control,old_page,0
3311,404064674,1356999917.0,control,old_page,0
3309,2523266231,1356999917.0,treatment,new_page,0
3310,4663484346,1356999917.0,control,old_page,0
3308,707821606,1356999917.0,treatment,new_page,0
3314,331699837,1356999918.0,control,old_page,0
3315,5822567865,1356999919.0,control,old_page,0
3316,1510745231,1356999919.0,control,old_page,0
3317,2314929992,1356999920.0,treatment,new_page,0
3318,127722539,1356999920.0,treatment,new_page,1
3319,7746036064,1356999920.0,treatment,new_page,0
3320,8625163583,1356999920.0,control,old_page,0
3321,1609213040,1356999920.0,control,old_page,0
3322,1602430469,1356999921.0,treatment,new_page,0
3323,7170261741,1356999922.0,control,old_page,0
3324,573348252,1356999925.0,treatment,new_page,0
3325,3622659917,1356999926.0,treatment,new_page,0
3326,486805812,1356999927.0,control,old_page,0
3327,5608357473,1356999927.0,control,old_page,0
3328,7643402070,1356999927.0,control,old_page,0
3329,7041847415,1356999929.0,treatment,new_page,0
3330,305317934,1356999929.0,treatment,new_page,0
3331,8721839855,1356999929.0,control,old_page,0
3334,5263483839,1356999930.0,control,old_page,0
3332,1089810829,1356999930.0,control,old_page,0
3333,451155403,1356999930.0,control,old_page,0
3335,4842921915,1356999933.0,control,old_page,0
3336,177854525,1356999934.0,treatment,new_page,0
3337,9363159491,1356999934.0,control,old_page,0
3338,7707035423,1356999935.0,treatment,new_page,1
3339,3376255925,1356999935.0,control,old_page,0
3340,3978724570,1356999936.0,treatment,new_page,0
3341,1194694196,1356999936.0,treatment,new_page,0
3342,2317446873,1356999938.0,treatment,new_page,0
3343,3979444157,1356999938.0,treatment,new_page,1
3344,982926947,1356999938.0,control,old_page,0
3345,6733730328,1356999938.0,control,old_page,0
3346,1812599299,1356999939.0,control,old_page,0
3347,333301453,1356999939.0,control,old_page,0
3349,9953316490,1356999940.0,treatment,new_page,0
3350,8832956313,1356999940.0,control,old_page,0
3348,2048971767,1356999940.0,treatment,new_page,0
3351,6788989305,1356999940.0,control,old_page,0
3352,5080024851,1356999941.0,control,old_page,0
3353,7213787029,1356999941.0,control,old_page,0
3355,2599746429,1356999942.0,control,old_page,0
3354,9918759172,1356999942.0,control,old_page,0
3358,5768810422,1356999943.0,treatment,new_page,0
3359,5529426464,1356999943.0,control,old_page,0
3356,6339198200,1356999943.0,treatment,new_page,0
3357,5443820541,1356999943.0,treatment,new_page,0
3360,5621806749,1356999944.0,treatment,new_page,0
3361,3454603739,1356999944.0,treatment,new_page,0
3362,2578496456,1356999944.0,treatment,new_page,0
3363,8906057081,1356999944.0,treatment,new_page,0
3364,2992659770,1356999944.0,treatment,new_page,0
3365,7951594258,1356999944.0,control,old_page,0
3366,372372456,1356999944.0,control,old_page,0
3368,3487489717,1356999945.0,treatment,new_page,0
3369,8834635110,1356999945.0,treatment,new_page,0
3367,6220078953,1356999945.0,treatment,new_page,0
3370,6053411544,1356999946.0,treatment,new_page,0
3371,105310662,1356999946.0,control,old_page,0
3372,3003505096,1356999947.0,treatment,new_page,0
3373,2332062325,1356999947.0,treatment,new_page,0
3374,7062118773,1356999947.0,control,old_page,0
3375,7369989255,1356999948.0,treatment,new_page,0
3376,808389541,1356999948.0,treatment,new_page,0
3377,3824956294,1356999948.0,control,old_page,1
3379,6299788125,1356999949.0,control,old_page,1
3378,9012178192,1356999949.0,treatment,new_page,0
3382,5361820899,1356999950.0,control,old_page,0
3381,5134129487,1356999950.0,treatment,new_page,0
3380,7252311585,1356999950.0,treatment,new_page,0
3383,9516711086,1356999951.0,control,old_page,0
3384,9204355648,1356999951.0,control,old_page,0
3385,9055558073,1356999952.0,treatment,new_page,0
3386,2297659414,1356999952.0,control,old_page,0
3387,4474843941,1356999952.0,control,old_page,1
3388,2588603105,1356999953.0,treatment,new_page,0
3389,4911057870,1356999954.0,control,old_page,0
3390,7776293554,1356999954.0,control,old_page,0
3391,2985014697,1356999954.0,control,old_page,0
3393,5118845799,1356999955.0,control,old_page,0
3392,8411938197,1356999955.0,control,old_page,0
3394,9265128027,1356999956.0,treatment,new_page,0
3395,3266002121,1356999957.0,treatment,new_page,0
3396,8033831455,1356999957.0,control,old_page,0
3397,3095028561,1356999958.0,control,old_page,0
3398,7633693349,1356999959.0,treatment,new_page,0
3399,6494342412,1356999959.0,treatment,new_page,0
3400,2961993939,1356999960.0,control,old_page,0
3401,8000835450,1356999960.0,control,old_page,0
3402,5424965059,1356999961.0,treatment,new_page,0
3406,3011720127,1356999962.0,control,old_page,0
3405,3954912554,1356999962.0,control,old_page,0
3404,8341048332,1356999962.0,control,old_page,1
3403,4191266305,1356999962.0,control,old_page,0
3407,897610262,1356999964.0,treatment,new_page,0
3408,4608267338,1356999964.0,control,old_page,0
3409,56324312,1356999965.0,treatment,new_page,0
3410,3802767133,1356999965.0,control,old_page,0
3411,7239011601,1356999966.0,treatment,new_page,0
3412,2777881906,1356999966.0,treatment,new_page,0
3413,6195453976,1356999966.0,control,old_page,0
3414,8109275270,1356999966.0,control,old_page,1
3416,2112105459,1356999967.0,control,old_page,0
3415,5127171043,1356999967.0,control,old_page,0
3417,6494603064,1356999968.0,treatment,new_page,0
3418,9661239770,1356999968.0,control,old_page,0
3419,4999194613,1356999968.0,control,old_page,0
3420,6052786114,1356999969.0,treatment,new_page,0
3421,7751006191,1356999969.0,control,old_page,0
3422,4701208582,1356999969.0,control,old_page,0
3423,7395879636,1356999969.0,control,old_page,0
3424,1664684827,1356999969.0,control,old_page,0
3426,1737461132,1356999970.0,control,old_page,0
3425,5326435899,1356999970.0,treatment,new_page,0
3427,369562977,1356999971.0,treatment,new_page,0
3428,4216651649,1356999972.0,treatment,new_page,0
3429,2039285090,1356999973.0,treatment,new_page,0
3430,4071112887,1356999973.0,control,old_page,1
3431,4293660789,1356999974.0,treatment,new_page,0
3432,4253977912,1356999974.0,control,old_page,0
3433,326634625,1356999974.0,control,old_page,0
3434,5379110607,1356999974.0,control,old_page,0
3435,3237082423,1356999974.0,control,old_page,1
3436,8680420180,1356999975.0,control,old_page,0
3437,8970138987,1356999975.0,control,old_page,0
3439,6343120979,1356999976.0,control,old_page,0
3438,6215056621,1356999976.0,treatment,new_page,0
3440,277544423,1356999979.0,treatment,new_page,1
3441,2836232418,1356999979.0,control,old_page,0
3442,7961902795,1356999981.0,treatment,new_page,0
3443,6483696138,1356999982.0,treatment,new_page,0
3444,8030508067,1356999982.0,treatment,new_page,0
3445,706360403,1356999982.0,control,old_page,0
3446,3554447938,1356999982.0,control,old_page,1
3447,1928132279,1356999982.0,control,old_page,0
3449,1367978144,1356999983.0,control,old_page,0
3448,1961145243,1356999983.0,treatment,new_page,0
3452,89447475,1356999984.0,control,old_page,0
